name,category,title,description,date,
,경제,기성회회계 처리에 관한 특례법안,,2014-02-17,기성회회계 처리
,복지,국립대학법인 서울대학교 설립·운영에 관한 법률 일부개정법률안,,2014-02-13,서울대학교
,정치,원전비리 방지를 위한 원자력발전사업자등의 건설·운영에 관한 관리·감독법안,,2014-02-11,원자력 원전비리
,민생,주민등록법 일부개정법률안,,2014-02-11,주민등록법
,사회,생물다양성 보전 및 이용에 관한 법률 일부개정법률안,,2014-02-10,생물다양성
,경제,노동위원회법 일부개정법률안,,2014-02-07,노동위원회
,사회,환경영향평가법 일부개정법률안,,2014-01-23,환경영향평가법
,경제,경제민주화기본법안,,2014-01-15,경제민주화
,경제,근로기준법 일부개정법률안,,2014-01-14,근로기준
,정치,공직선거법 일부개정법률안,,2014-01-13,공직선거
,경제,국가재정법 일부개정법률안,,2013-12-31,국자재정
,민생,학교폭력예방 및 대책에 관한 법률 일부개정법률안,,2013-12-31,학교폭력예방
,경제,옥외광고물 등 관리법 일부개정법률안,,2013-12-31,옥외광고물
,민생,자연공원법 일부개정법률안,,2013-12-31,자원공원법
,경제,방송문화진흥회법 일부개정법률안,,2013-12-31,방송문화진흥회법
,경제,전기통신사업법 일부개정법률안,,2013-12-31,전기통신사업법
,경제,외국인근로자의 고용 등에 관한 법률 일부개정법률안,,2013-12-31,외국인 근로자
,경제,철도사업법 일부개정법률안,,2013-12-26,철도사업법
,정치,밀양 765kV 송전탑 공사중단과 정부와 송전선로 경과지 주민간의 대화 촉구 결의안,,2013-12-23,밀양
,정치,범정부적 대선 개입 사안 등의 진상규명을 위한 특별검사의 임명 등에 관한 법률안,,2013-12-23,대선 개입
,정치,공직선거법 일부개정법률안,,2013-12-23,공직선거
,사회,공익신고자 보호법 일부개정법률안,,2013-12-23,공익신고자 보호
,민생,일제하 일본군위안부 피해자에 대한 생활안정지원 및 기념사업 등에 관한 법률 일부개정법률안,,2013-12-20,일제 위안부
,민생,공공기관의 운영에 관한 법률 일부개정법률안,,2013-12-20,공공기관
,정치,공직선거법 일부개정법률안,,2013-12-20,공직선거
,기타,장준하 사건 등 진실규명과 정의실현을 위한 과거사청산 특별법안,,2013-12-17,장준하
,민생,원전감축의 국가비전을 담은 에너지기본계획 수립 촉구 결의안,,2013-12-17,원전
,민생,재난 및 안전관리 기본법 일부개정법률안,,2013-12-13,재난 안전
,민생,한강수계 상수원수질개선 및 주민지원 등에 관한 법률 일부개정법률안,,2013-12-11,상수원수질개선
,민생,저탄소 녹색성장 기본법 일부개정법률안,,2013-12-11,저탄소 녹색성장
,사회,도시형소공인지원법안,,2013-12-06,도시형소공인지원
,복지,수화언어 및 농문화 기본법안,,2013-11-26,수화언어 농문화
,경제,고용보험법 일부개정법률안,,2013-11-22,고용보험
,민생,국가인권위원회법 일부개정법률안,,2013-11-21,국가인권위원회
,정치,국가공무원법 일부개정법률안,,2013-11-21,국가공무원
,경제,국가재정법 일부개정법률안,,2013-11-21,국가재정
,사회,유통산업발전법 일부개정법률안,,2013-11-19,유통산업발전
,경제,전국교직원노동조합 법외노조 통보 취소 촉구 결의안,,2013-11-15,교직원노동조합
,사회,저탄소 녹색성장 기본법 일부개정법률안,,2013-11-15,저탄소 녹색성장
,외교,필리핀 공화국 태풍 피해 희생자 추모 및 복구 지원 촉구 결의안,,2013-11-14,필리핀 공화국
,정치,한국원자력안전기술원법 일부개정법률안,,2013-11-07,원자력
,경제,농자재 가격 담합 조사를 위한 특별위원회 구성결의안,,2013-11-06,농자재 가격담합
,사회,국제경기대회 지원법 일부개정법률안,,2013-10-31,국제경기대회
,외교,한-독 수교 130주년 기념 양국 우호협력증진 결의안,,2013-10-30,한-독 수교 130주년
,경제,교원의 노동조합 설립 및 운영 등에 관한 법률 일부개정법률안,,2013-10-23,교원의 노동조합
,민생,초·중등교육법 일부개정법률안,,2013-10-18,초중등교육법
,민생,학교폭력예방 및 대책에 관한 법률 일부개정법률안,,2013-10-18,학교폭력예장
,민생,학교교육분쟁 조정에 관한 법률안,,2013-10-18,학교교육분쟁
,정치,진실·화해를 위한 과거사정리 기본법 일부개정법률안,,2013-10-11,과거사정리
,경제,역외탈세방지특별법안,,2013-10-11,역외탈세방지
,정치,4대강 및 문화재 복원을 위한 특별법안,,2013-10-10,4대강
,정치,4대강 재자연화를 위한 특별법안,,2013-10-10,4대강
,정치,원자력안전법 일부개정법률안,,2013-10-04,원자력
,정치,원자력시설 등의 방호 및 방사능 방재 대책법 일부개정법률안,,2013-10-04,원자력
,민생,야생생물 보호 및 관리에 관한 법률 일부개정법률안,,2013-10-02,야생생물 보호
,민생,동물보호법 일부개정법률안,,2013-10-02,동물보호
,민생,동물보호법 일부개정법률안,,2013-10-01,동물보호
,사회,동물보호법 일부개정법률안,,2013-10-01,동물보호
,사회,동물보호법 일부개정법률안,,2013-10-01,동물보호
,경제,소득세법 일부개정법률안,,2013-09-30,소득세
,경제,근로기준법 일부개정법률안,,2013-09-30,근로기준법
,경제,폐기물관리법 일부개정법률안,,2013-09-27,폐기물관리
,사회,동물원법안,,2013-09-27,동물원
,경제,주택임대차보호법 일부개정법률안,,2013-09-25,주택입대차
,경제,산업재해보상보험법 일부개정법률안,,2013-09-23,산업재해보상
,민생,도로법 일부개정법률안,,2013-09-23,도로법
,민생,환경영향평가법 일부개정법률안,,2013-09-17,환경영향평가
,사회,한국환경공단법 일부개정법률안,,2013-09-17,한국환경공단
,민생,공공기관의 운영에 관한 법률 일부개정법률안,,2013-09-16,공공기관 운영
,경제,상법 일부개정법률안,,2013-09-13,상법
,경제,산업안전보건법 일부개정법률안,,2013-09-12,산업안전보건
,사회,개발제한구역의 지정 및 관리에 관한 특별조치법 일부개정법률안,,2013-09-12,개발제한구역 지정
,경제,사회적기업 육성법 일부개정법률안,,2013-09-11,사회적기업
,경제,상법 일부개정법률안,,2013-09-10,상법
,사회,범죄수익은닉의 규제 및 처벌 등에 관한 법률 일부개정법률안,,2013-09-06,범죄수익은닉
,경제,특정 금융거래정보의 보고 및 이용 등에 관한 법률 일부개정법률안,,2013-09-06,금융거래정보
,경제,금융실명거래 및 비밀보장에 관한 법률 일부개정법률안,,2013-09-06,금융실명거래
,사회,국가정보원법 전부개정법률안,,2013-09-05,국가정보원
,민생,유아교육법 일부개정법률안,,2013-09-03,유아교육
,복지,한국장학재단 설립 등에 관한 법률 일부개정법률안,,2013-09-03,한국장학재단
,민생,고등교육법 일부개정법률안,,2013-09-03,고등교육
,민생,방사능 오염으로부터 안전한 식품 관리와 일본산 수산물 수입 금지 촉구 결의안,,2013-09-03,방사능
,정치,감사원법 일부개정법률안,,2013-08-29,감사원
,경제,근로기준법 일부개정법률안,,2013-08-28,근로기준
,경제,직업안정법 일부개정법률안,,2013-08-28,직업안정
,경제,대·중소기업 상생협력 촉진에 관한 법률 일부개정법률안,,2013-08-16,중소기업 상생협력
,경제,유통산업발전법 일부개정법률안,,2013-08-16,유통산업발전
,정치,방사성폐기물 관리법 일부개정법률안,,2013-08-14,방사능
,경제,중소기업 인력지원 특별법 일부개정법률안,,2013-08-12,중소기업 인력지원
,민생,사립학교법 일부개정법률안,,2013-08-08,사립학교
,민생,직업교육훈련 촉진법 일부개정법률안,,2013-08-08,직업교육훈련
,복지,모자보건법 일부개정법률안,,2013-07-30,보자보건
,경제,고용보험법 일부개정법률안,,2013-07-30,고용보험
,경제,교육공무원법 일부개정법률안,,2013-07-26,교육공부원
,경제,산업집적활성화 및 공장설립에 관한 법률 일부개정법률안,,2013-07-17,산업직접활성화 공장설립
,경제,탄소세법안,,2013-07-10,탄소세
,경제,채무자 회생 및 파산에 관한 법률 일부개정법률안,,2013-07-09,채무자 회생
,경제,산업안전보건법 일부개정법률안,,2013-07-08,산업안전보건
,정치,한국일보 정상화 촉구 결의안,,2013-07-03,한국일보
,사회,교육공무원법 일부개정법률안,,2013-07-01,교육공무원
,복지,노인장기요양보험법 일부개정법률안,,2013-06-28,노인장기요양보험
,사회,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,,2013-06-28,남녀고용평등
,정치,지방공무원법 일부개정법률안,,2013-06-28,지방공무원
,경제,근로기준법 일부개정법률안,,2013-06-28,근로기준
,경재,사립학교법 일부개정법률안,,2013-06-28,사립학교
,경제,교육공무원법 일부개정법률안,,2013-06-28,교육공무원
,경제,국가공무원법 일부개정법률안,,2013-06-28,국가공무원
,사회,한국교육방송공사법 일부개정법률안,,2013-06-28,한국교육방송공사
,사회,기후정의세법안,,2013-06-28,기후정의세
,사회,교원지위향상을 위한 특별법 일부개정법률안,,2013-06-28,교원지위향상
,정치,공직자윤리법 일부개정법률안,,2013-06-28,공직자윤리
,사회,사회복지세법안,,2013-06-27,사회복지세
,경제,지방교부세법 일부개정법률안,,2013-06-27,지방교부세
,정치,공직자윤리법 일부개정법률안,,2013-06-26,공직자윤리
,정치,인사청문회법 일부개정법률안,,2013-06-26,인사청문회
,사회,산업안전보건범죄의 단속 및 가중처벌 등에 관한 법률안,,2013-06-26,산업안전보건범죄
,정치,가맹사업거래의 공정화에 관한 법률 일부개정법률안,,2013-06-26,가맹사업거래의 공정화
,복지,공중화장실 등에 관한 법률 일부개정법률안,,2013-06-26,공중화장실
